OrderID,OrderDateKey,OrderDate,CustomerID,ProductID,Division,SalesChannel,SalesRepID,Status,OrderedQty,UnitPrice_USD,DiscountPct,discounted_unit_price,LineTotal_USD,calc_line_total_usd,NetAmount_USD,is_return,IsRush,RequestedDeliveryDate,_gold_built_at
SO0003702,20230406,2023-04-06,CUST00002,PRD0016,North American Distribution,E-Commerce,REP026,Processing,1334.0,23.31,13.7,20.1165,,26835.41,26835.41,False,False,2023-04-11,2026-06-24 00:14:59.277238
SO0003703,,,CUST00016,PRD0035,North American Distribution,Inside Sales,REP033,Processing,13.0,229.1,6.3,214.6667,2978.3,2790.67,2790.67,False,False,2022-05-15,2026-06-24 00:14:59.277238
SO0003704,20241003,2024-10-03,CUST00031,PRD0034,Central National,E-Commerce,REP027,Cancelled,1165.0,2807.63,6.9,2613.9035,3270888.95,3045197.58,3045197.58,False,True,2024-10-16,2026-06-24 00:14:59.277238
SO0003705,20230222,2023-02-22,CUST00017,PRD0021,North American Distribution,Agent,REP023,Delivered,1604.0,,11.6,,,,,False,False,2023-03-20,2026-06-24 00:14:59.277238
SO0003706,20220114,2022-01-14,CUST00005,PRD0037,Central National,E-Commerce,,Delivered,383.0,436.91,18.8,354.7709,167336.53,135877.25,135877.25,False,False,,2026-06-24 00:14:59.277238
SO0003707,20240523,2024-05-23,CUST00058,PRD0004,North American Distribution,E-Commerce,REP013,Delivered,1838.0,1105.92,3.6,1066.1069,2032680.96,1959504.48,1959504.48,False,True,2024-06-14,2026-06-24 00:14:59.277238
SO0003708,20221128,2022-11-28,CUST00060,PRD0008,North American Distribution,Broker,REP035,Delivered,546.0,2829.78,7.7,2611.8869,1545059.88,1426090.25,1426090.25,False,False,2022-12-24,2026-06-24 00:14:59.277238
SO0003709,20220403,2022-04-03,CUST00054,PRD0009,North American Distribution,E-Commerce,REP014,Delivered,1961.0,2663.59,14.5,2277.3694,5223299.99,4465921.39,4465921.39,False,False,2022-04-07,2026-06-24 00:14:59.277238
SO0003710,20221130,2022-11-30,CUST00060,PRD0011,North American Distribution,Direct Sales,REP036,Delivered,935.0,2475.93,0.0,2475.93,2314994.55,2314994.55,2314994.55,False,True,,2026-06-24 00:14:59.277238
SO0003711,20230328,2023-03-28,CUST00068,PRD0014,Lindenmeyr Publications,Direct Sales,REP029,Delivered,1096.0,,11.3,,1684256.08,,,False,False,,2026-06-24 00:14:59.277238
SO0003712,20230901,2023-09-01,CUST00067,PRD0004,Central National,<Na>,REP004,Processing,259.0,,14.4,,9324.0,,,False,False,2023-09-12,2026-06-24 00:14:59.277238
SO0003713,20230725,2023-07-25,CUST00004,PRD0013,<Na>,Inside Sales,,Delivered,301.0,1547.02,2.1,1514.5326,465653.02,455874.31,455874.31,False,False,2023-08-05,2026-06-24 00:14:59.277238
SO0003714,20220330,2022-03-30,CUST_UNKNOWN,PRD0028,Central National,Agent,,Delivered,1491.0,1575.32,12.3,1381.5556,2348802.12,2059899.4,2059899.4,False,False,2022-04-23,2026-06-24 00:14:59.277238
SO0003715,20241002,2024-10-02,CUST00069,PRD0013,North American Distribution,Inside Sales,,Delivered,822.0,2194.58,16.3,1836.8635,1803944.76,1509901.8,1509901.8,False,False,2024-11-01,2026-06-24 00:14:59.277238
SO0003716,20241225,2024-12-25,CUST00053,PRD0020,Lindenmeyr Publications,Direct Sales,REP028,Delivered,840.0,3024.8,13.8,2607.3776,2540832.0,2190197.18,2190197.18,False,False,2025-01-01,2026-06-24 00:14:59.277238
SO0003717,20240312,2024-03-12,CUST00057,PRD0016,North American Distribution,Inside Sales,REP033,Delivered,299.0,1138.38,0.2,1136.1032,340375.62,339694.86,339694.86,False,False,2024-04-04,2026-06-24 00:14:59.277238
SO0003718,20230225,2023-02-25,CUST00008,PRD0037,Central National,Agent,REP027,Delivered,546.0,105.81,1.5,104.2228,57772.26,56905.65,56905.65,False,True,2023-03-01,2026-06-24 00:14:59.277238
SO0003719,20240927,2024-09-27,CUST00046,PRD0030,North American Distribution,Agent,REP017,Shipped,539.0,2199.71,0.9,2179.9126,1185643.69,1174972.89,1174972.89,False,True,2024-10-05,2026-06-24 00:14:59.277238
SO0003720,20221207,2022-12-07,CUST00033,PRD0023,North American Distribution,Broker,REP004,Delivered,1567.0,723.99,7.5,669.6908,1134492.33,1049405.48,1049405.48,False,False,2022-12-15,2026-06-24 00:14:59.277238
SO0003721,20230413,2023-04-13,CUST00012,PRD0013,North American Distribution,Agent,REP024,Delivered,63.0,,18.2,,,,,False,False,2023-04-18,2026-06-24 00:14:59.277238
SO0003722,,,CUST00041,PRD0038,North American Distribution,Agent,REP033,Delivered,1636.0,376.64,3.1,364.9642,616183.04,597081.43,597081.43,False,False,2023-08-10,2026-06-24 00:14:59.277238
SO0003723,20240605,2024-06-05,CUST00002,PRD0009,North American Distribution,E-Commerce,REP014,Delivered,1826.0,1690.55,10.1,1519.8044,3086944.3,2775162.83,2775162.83,False,True,2024-06-15,2026-06-24 00:14:59.277238
SO0003724,20230216,2023-02-16,CUST00006,PRD0021,Lindenmeyr Publications,Direct Sales,,Delivered,1739.0,,12.4,,1916517.12,,,False,False,2023-03-02,2026-06-24 00:14:59.277238
SO0003725,20231006,2023-10-06,CUST00042,PRD0024,Lindenmeyr Publications,E-Commerce,REP016,Delivered,1406.0,2936.81,1.9,2881.0106,4129154.86,4050700.9,4050700.9,False,False,2023-10-19,2026-06-24 00:14:59.277238
SO0003726,20240508,2024-05-08,CUST00058,PRD0030,North American Distribution,Inside Sales,REP005,Partially Shipped,332.0,1321.12,4.5,1261.6696,438611.84,418874.31,418874.31,False,True,2024-05-12,2026-06-24 00:14:59.277238
SO0003727,20230505,2023-05-05,CUST00040,PRD0028,North American Distribution,<Na>,REP031,Delivered,76.0,1198.71,3.1,1161.55,91101.96,88277.8,88277.8,False,True,,2026-06-24 00:14:59.277238
SO0003728,,,CUST00057,PRD0023,North American Distribution,Agent,REP008,Confirmed,1080.0,2700.44,12.1,2373.6868,2916475.2,2563581.74,2563581.74,False,True,2023-07-26,2026-06-24 00:14:59.277238
SO0003729,20240116,2024-01-16,CUST00049,PRD0014,Lindenmeyr Publications,E-Commerce,REP020,Delivered,1006.0,2871.26,15.8,2417.6009,2888487.56,2432106.51,2432106.51,False,False,2024-02-06,2026-06-24 00:14:59.277238
SO0003730,20220626,2022-06-26,CUST00061,PRD0027,North American Distribution,Agent,,Delivered,152.0,2413.67,17.3,1996.1051,366877.84,303407.98,303407.98,False,False,2022-07-23,2026-06-24 00:14:59.277238
SO0003731,20220304,2022-03-04,CUST00003,PRD0016,Central National,Agent,REP027,Processing,172.0,3024.39,0.9,2997.1705,520195.08,515513.33,515513.33,False,False,2022-03-25,2026-06-24 00:14:59.277238
SO0003732,,,CUST00013,PRD0017,Lindenmeyr Publications,E-Commerce,REP005,Delivered,1241.0,1747.37,18.3,1427.6013,2168486.17,1771653.21,1771653.21,False,False,2024-05-15,2026-06-24 00:14:59.277238
SO0003733,20230831,2023-08-31,CUST00036,PRD0034,Lindenmeyr Publications,E-Commerce,REP035,Delivered,1599.0,587.64,8.3,538.8659,939636.36,861646.57,861646.57,False,False,2023-09-12,2026-06-24 00:14:59.277238
SO0003734,20220707,2022-07-07,CUST00019,PRD0008,Central National,Broker,REP020,Delivered,345.0,1864.62,0.0,1864.62,643293.9,643293.9,643293.9,False,True,2022-08-04,2026-06-24 00:14:59.277238
SO0003735,20240710,2024-07-10,CUST00067,PRD0006,Central National,Direct Sales,REP008,Delivered,841.0,2986.87,0.0,2986.87,2511957.67,2511957.67,2511957.67,False,False,2024-08-08,2026-06-24 00:14:59.277238
SO0003736,20230519,2023-05-19,CUST00026,PRD0029,North American Distribution,E-Commerce,REP031,Cancelled,437.0,,15.0,,235451.23,,,False,False,2023-06-12,2026-06-24 00:14:59.277238
SO0003737,20230215,2023-02-15,CUST00033,PRD0030,Central National,Broker,REP021,Shipped,386.0,2841.64,16.4,2375.611,1096873.04,916985.85,916985.85,False,False,2023-03-15,2026-06-24 00:14:59.277238
SO0003738,20220702,2022-07-02,CUST00059,PRD0006,Central National,E-Commerce,REP020,Confirmed,25.0,2206.6,0.6,2193.3604,55165.0,54834.01,54834.01,False,False,2022-07-26,2026-06-24 00:14:59.277238
SO0003739,20230513,2023-05-13,CUST00050,PRD0027,<Na>,Agent,REP028,Delivered,992.0,673.88,4.5,643.5554,,638406.96,638406.96,False,False,2023-05-29,2026-06-24 00:14:59.277238
SO0003740,20231031,2023-10-31,CUST00026,PRD0033,Lindenmeyr Publications,Agent,REP021,Delivered,1900.0,80.46,6.4,75.3106,152874.0,143090.14,143090.14,False,False,2023-11-12,2026-06-24 00:14:59.277238
SO0003741,20220302,2022-03-02,CUST00052,PRD0005,Lindenmeyr Publications,Inside Sales,REP004,Shipped,1592.0,65.89,5.7,62.1343,104896.88,98917.81,98917.81,False,False,2022-03-31,2026-06-24 00:14:59.277238
SO0003742,20231006,2023-10-06,CUST00053,PRD0033,Lindenmeyr Publications,Inside Sales,REP031,Delivered,1106.0,2476.82,13.0,2154.8334,2739362.92,2383245.74,2383245.74,False,False,2023-10-10,2026-06-24 00:14:59.277238
SO0003744,20230713,2023-07-13,CUST00025,PRD0002,Lindenmeyr Publications,E-Commerce,,Delivered,821.0,2066.91,10.8,1843.6837,1696933.11,1513664.32,1513664.32,False,False,2023-07-28,2026-06-24 00:14:59.277238
SO0003745,20230313,2023-03-13,CUST00058,PRD0029,Central National,Inside Sales,REP028,Delivered,806.0,2235.45,10.5,2000.7277,1801772.7,1612586.53,1612586.53,False,True,2023-04-11,2026-06-24 00:14:59.277238
SO0003746,20220107,2022-01-07,CUST00032,PRD0001,North American Distribution,Agent,,Confirmed,982.0,80.33,14.9,68.3608,78884.06,67130.31,67130.31,False,True,2022-01-21,2026-06-24 00:14:59.277238
SO0003747,20230127,2023-01-27,CUST00064,PRD0035,Lindenmeyr Publications,Direct Sales,REP020,Delivered,1876.0,782.66,0.9,775.6161,,1455055.8,1455055.8,False,False,2023-02-14,2026-06-24 00:14:59.277238
SO0003748,20240228,2024-02-28,CUST00025,PRD0038,Lindenmeyr Publications,Direct Sales,REP025,Delivered,1618.0,951.78,3.3,920.3713,1539980.04,1489160.76,1489160.76,False,True,2024-03-09,2026-06-24 00:14:59.277238
SO0003749,20240327,2024-03-27,CUST00020,PRD0037,Lindenmeyr Publications,Broker,REP011,Shipped,952.0,2361.43,4.9,2245.7199,2248081.36,2137925.34,2137925.34,False,True,2024-03-12,2026-06-24 00:14:59.277238
SO0003750,20230304,2023-03-04,CUST00006,PRD0028,Lindenmeyr Publications,E-Commerce,REP031,Delivered,1351.0,2412.92,13.5,2087.1758,3259854.92,2819774.51,2819774.51,False,False,2023-03-12,2026-06-24 00:14:59.277238
SO0003751,20240702,2024-07-02,CUST00027,PRD0035,North American Distribution,Inside Sales,REP034,Delivered,968.0,1725.38,0.7,1713.3023,1670167.84,1658476.63,1658476.63,False,False,2024-02-10,2026-06-24 00:14:59.277238
SO0003752,20220907,2022-09-07,CUST00001,PRD0001,Central National,Inside Sales,REP019,Delivered,1977.0,1226.48,12.1,1078.0759,2424750.96,2131356.05,2131356.05,False,False,2022-09-21,2026-06-24 00:14:59.277238
SO0003753,20230212,2023-02-12,CUST00065,PRD0014,North American Distribution,Inside Sales,REP021,Delivered,1700.0,2471.92,19.8,1982.4798,4202264.0,3370215.66,3370215.66,False,False,2023-03-14,2026-06-24 00:14:59.277238
SO0003754,20220514,2022-05-14,CUST00040,PRD0032,North American Distribution,Agent,REP032,Delivered,1890.0,132.64,16.0,111.4176,250689.6,210579.26,210579.26,False,False,2022-05-24,2026-06-24 00:14:59.277238
SO0003755,20230518,2023-05-18,CUST00048,PRD0028,North American Distribution,Broker,,Delivered,152.0,2240.4,6.6,2092.5336,340540.8,318065.11,318065.11,False,False,2023-05-26,2026-06-24 00:14:59.277238
SO0003756,20240907,2024-09-07,CUST00044,PRD0024,Central National,Broker,REP001,Shipped,269.0,,19.4,,284104.35,,,False,False,2024-07-14,2026-06-24 00:14:59.277238
SO0003757,20220507,2022-05-07,CUST00039,PRD0035,Central National,Inside Sales,REP026,Delivered,1563.0,668.68,1.2,660.6558,1045146.84,1032605.02,1032605.02,False,True,2022-05-11,2026-06-24 00:14:59.277238
SO0003758,20240820,2024-08-20,CUST00018,PRD0006,Lindenmeyr Publications,Agent,REP016,Cancelled,1719.0,2798.34,17.6,2305.8322,4810346.46,3963725.55,3963725.55,False,False,2024-08-25,2026-06-24 00:14:59.277238
SO0003759,20220730,2022-07-30,CUST00046,PRD0034,Central National,Broker,,Shipped,36.0,2194.19,15.6,1851.8964,78990.84,66668.27,66668.27,False,False,2022-08-28,2026-06-24 00:14:59.277238
SO0003760,20220222,2022-02-22,CUST00065,PRD0034,Lindenmeyr Publications,Direct Sales,REP018,Processing,0.0,2981.42,7.3,2763.7763,0.0,0.0,0.0,False,False,,2026-06-24 00:14:59.277238
SO0003761,,,CUST00014,PRD0015,Central National,Direct Sales,REP011,Delivered,1882.0,0.0,13.8,0.0,0.0,0.0,0.0,False,True,2024-12-25,2026-06-24 00:14:59.277238
SO0003762,,,CUST00011,PRD0032,North American Distribution,Agent,REP013,Partially Shipped,1905.0,3123.98,11.1,2777.2182,5951181.9,5290600.67,5290600.67,False,False,2023-10-14,2026-06-24 00:14:59.277238
SO0003763,20230609,2023-06-09,CUST00032,PRD0003,Lindenmeyr Publications,<Na>,REP022,Delivered,1375.0,,6.6,,552818.75,,,False,False,2023-05-30,2026-06-24 00:14:59.277238
SO0003764,20231127,2023-11-27,CUST00036,PRD0025,North American Distribution,Agent,REP014,On Hold,1799.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,2023-12-02,2026-06-24 00:14:59.277238
SO0003765,20240530,2024-05-30,CUST00018,PRD0016,Central National,Agent,REP040,Delivered,1815.0,1526.91,2.4,1490.2642,2771341.65,2704829.52,2704829.52,False,False,2024-06-08,2026-06-24 00:14:59.277238
SO0003766,20241222,2024-12-22,CUST00026,PRD0019,North American Distribution,Broker,REP027,Shipped,520.0,,9.9,,0.0,,,False,False,,2026-06-24 00:14:59.277238
SO0003767,20231028,2023-10-28,CUST00048,PRD0014,Central National,Broker,REP017,Processing,1340.0,2786.79,9.8,2513.6846,,3368337.36,3368337.36,False,False,2023-11-07,2026-06-24 00:14:59.277238
SO0003768,20241028,2024-10-28,CUST00026,PRD0034,North American Distribution,Inside Sales,REP031,Delivered,1679.0,2302.36,1.9,2258.6152,,3792214.92,3792214.92,False,False,2024-11-05,2026-06-24 00:14:59.277238
SO0003769,20230925,2023-09-25,CUST00068,PRD0003,Central National,Inside Sales,REP006,Delivered,1738.0,1426.55,0.0,1426.55,2479343.9,2479343.9,2479343.9,False,True,2023-09-11,2026-06-24 00:14:59.277238
SO0003770,20240719,2024-07-19,CUST00001,PRD0030,Lindenmeyr Publications,Inside Sales,REP001,Delivered,1240.0,2217.02,0.3,2210.3689,2749104.8,2740857.44,2740857.44,False,False,2024-08-05,2026-06-24 00:14:59.277238
SO0003771,20221226,2022-12-26,CUST00018,PRD0009,Central National,Inside Sales,REP003,Delivered,104.0,1181.4,17.1,979.3806,122865.6,101855.58,101855.58,False,True,2023-12-01,2026-06-24 00:14:59.277238
SO0003772,20221017,2022-10-17,CUST00016,PRD0028,Central National,E-Commerce,,Delivered,1501.0,2777.75,9.8,2505.5305,4169402.75,3760801.28,3760801.28,False,False,2022-10-25,2026-06-24 00:14:59.277238
SO0003773,20240429,2024-04-29,CUST00012,PRD0024,Central National,Broker,,Delivered,1291.0,0.0,9.0,0.0,0.0,0.0,0.0,False,False,2024-05-03,2026-06-24 00:14:59.277238
SO0003774,20220103,2022-01-03,CUST00035,PRD0023,Lindenmeyr Publications,Broker,REP012,Delivered,477.0,3059.15,11.3,2713.466,1459214.55,1294323.28,1294323.28,False,False,2022-01-20,2026-06-24 00:14:59.277238
SO0003775,20220730,2022-07-30,CUST00016,PRD0028,Lindenmeyr Publications,<Na>,,Delivered,670.0,1676.55,13.2,1455.2454,1123288.5,975014.42,975014.42,False,False,2022-08-05,2026-06-24 00:14:59.277238
SO0003776,20240729,2024-07-29,CUST00008,PRD0008,North American Distribution,Inside Sales,REP039,Delivered,198.0,2076.31,11.2,1843.7633,411109.38,365065.13,365065.13,False,False,,2026-06-24 00:14:59.277238
SO0003777,20221116,2022-11-16,CUST00070,PRD0001,Lindenmeyr Publications,Inside Sales,REP035,Shipped,1172.0,2045.37,1.2,2020.8256,2397173.64,2368407.6,2368407.6,False,False,2022-11-21,2026-06-24 00:14:59.277238
SO0003778,20230318,2023-03-18,CUST00063,PRD0009,North American Distribution,Agent,REP008,Delivered,1342.0,0.0,4.7,0.0,0.0,0.0,0.0,False,False,2023-04-11,2026-06-24 00:14:59.277238
SO0003779,20240821,2024-08-21,CUST00004,PRD0008,Central National,Inside Sales,REP021,Delivered,410.0,86.99,19.2,70.2879,35665.9,28818.04,28818.04,False,False,2024-09-04,2026-06-24 00:14:59.277238
SO0003780,20230609,2023-06-09,CUST00025,PRD0025,Central National,Direct Sales,REP006,Delivered,-1143.0,1058.77,5.3,1002.6552,1210174.11,1146034.89,-1146034.89,True,False,2023-09-11,2026-06-24 00:14:59.277238
SO0003781,,,CUST00027,PRD0026,North American Distribution,Direct Sales,REP038,Delivered,153.0,445.39,0.0,445.39,68144.67,68144.67,68144.67,False,False,2024-11-13,2026-06-24 00:14:59.277238
SO0003782,20220501,2022-05-01,CUST00016,PRD0004,Lindenmeyr Publications,E-Commerce,REP021,Delivered,552.0,46.48,15.2,39.415,,21757.08,21757.08,False,False,2022-05-14,2026-06-24 00:14:59.277238
SO0003783,20230927,2023-09-27,CUST00013,PRD0013,North American Distribution,Inside Sales,REP030,Processing,788.0,2002.55,3.5,1932.4608,1578009.4,1522779.11,1522779.11,False,False,2023-10-20,2026-06-24 00:14:59.277238
SO0003784,20230219,2023-02-19,CUST00033,PRD0003,Lindenmeyr Publications,Broker,REP039,Delivered,1866.0,,13.2,,3900873.0,,,False,False,2023-03-06,2026-06-24 00:14:59.277238
SO0003785,20230604,2023-06-04,CUST00050,PRD0039,Lindenmeyr Publications,Direct Sales,REP023,Delivered,1222.0,1365.41,1.0,1351.7559,1668531.02,1651845.71,1651845.71,False,False,2023-06-21,2026-06-24 00:14:59.277238
SO0003786,20220902,2022-09-02,CUST00026,PRD0032,Central National,Inside Sales,,Delivered,290.0,1820.69,13.6,1573.0762,528000.1,456192.1,456192.1,False,False,2022-09-24,2026-06-24 00:14:59.277238
SO0003787,20230626,2023-06-26,CUST00039,PRD0003,Lindenmeyr Publications,<Na>,REP006,Delivered,1708.0,150.93,2.0,147.9114,257788.44,252632.67,252632.67,False,False,,2026-06-24 00:14:59.277238
SO0003788,20240303,2024-03-03,CUST00046,PRD0020,Lindenmeyr Publications,Inside Sales,REP028,On Hold,1420.0,1100.4,18.4,897.9264,1562568.0,1275055.49,1275055.49,False,True,2024-03-15,2026-06-24 00:14:59.277238
SO0003789,20220303,2022-03-03,CUST00051,PRD0010,Central National,E-Commerce,REP023,Delivered,462.0,1105.19,9.9,995.7762,510597.78,460048.6,460048.6,False,False,2022-03-18,2026-06-24 00:14:59.277238
SO0003790,,,CUST00035,PRD0038,North American Distribution,Direct Sales,REP035,Delivered,514.0,2863.62,0.6,2846.4383,1471900.68,1463069.29,1463069.29,False,False,2022-09-07,2026-06-24 00:14:59.277238
SO0003791,20240823,2024-08-23,CUST00057,PRD0026,Lindenmeyr Publications,Broker,REP009,Confirmed,416.0,544.1,15.1,461.9409,226345.6,192167.41,192167.41,False,False,2024-09-18,2026-06-24 00:14:59.277238
SO0003792,20240622,2024-06-22,CUST00047,PRD0002,Central National,E-Commerce,REP034,Delivered,1047.0,2379.32,18.3,1943.9044,2491148.04,2035267.91,2035267.91,False,False,2024-07-04,2026-06-24 00:14:59.277238
SO0003793,20240924,2024-09-24,CUST00053,PRD0024,Central National,Broker,REP001,Shipped,1824.0,2561.51,10.9,2282.3054,4672194.24,4162925.05,4162925.05,False,False,2024-10-18,2026-06-24 00:14:59.277238
SO0003794,20230719,2023-07-19,CUST00046,PRD0004,Lindenmeyr Publications,<Na>,REP010,Delivered,432.0,1618.37,0.0,1618.37,699135.84,699135.84,699135.84,False,False,2023-07-28,2026-06-24 00:14:59.277238
SO0003795,20240922,2024-09-22,CUST00055,PRD0011,Central National,Agent,REP031,Delivered,304.0,,13.8,,377893.28,,,False,True,2024-10-15,2026-06-24 00:14:59.277238
SO0003796,20241214,2024-12-14,CUST00070,PRD0016,Lindenmeyr Publications,<Na>,REP009,Delivered,-659.0,326.81,4.0,313.7376,215367.79,206753.08,-206753.08,True,True,2025-01-11,2026-06-24 00:14:59.277238
SO0003797,20230601,2023-06-01,CUST00055,PRD0005,Central National,<Na>,REP005,Delivered,1365.0,807.18,5.5,762.7851,1101800.7,1041201.66,1041201.66,False,True,2023-06-15,2026-06-24 00:14:59.277238
SO0003798,20240122,2024-01-22,CUST00054,PRD0026,Central National,Agent,REP029,Delivered,1736.0,789.55,11.9,695.5935,1370658.8,1207550.32,1207550.32,False,False,2024-01-31,2026-06-24 00:14:59.277238
SO0003799,20230124,2023-01-24,CUST00010,PRD0031,Central National,Direct Sales,REP007,Cancelled,737.0,195.25,10.9,173.9678,143899.25,128214.27,128214.27,False,False,2023-02-18,2026-06-24 00:14:59.277238
SO0003800,20240504,2024-05-04,CUST00024,PRD0038,North American Distribution,Direct Sales,REP005,Delivered,1150.0,2119.36,9.4,1920.1402,2437264.0,2208161.23,2208161.23,False,False,2024-05-14,2026-06-24 00:14:59.277238
SO0003801,20220610,2022-06-10,CUST_UNKNOWN,PRD0028,Lindenmeyr Publications,Inside Sales,REP038,Delivered,1888.0,1913.71,0.0,1913.71,3613084.48,3613084.48,3613084.48,False,False,,2026-06-24 00:14:59.277238
SO0003802,20220805,2022-08-05,CUST00040,PRD0001,Central National,E-Commerce,REP012,Cancelled,1385.0,2900.06,0.4,2888.4598,4016583.1,4000516.82,4000516.82,False,False,2022-08-08,2026-06-24 00:14:59.277238
SO0003803,20220211,2022-02-11,CUST00039,PRD0040,North American Distribution,Direct Sales,REP035,Delivered,1059.0,1923.55,10.8,1715.8066,2037039.45,1817039.19,1817039.19,False,False,2022-02-04,2026-06-24 00:14:59.277238
SO0003804,20231231,2023-12-31,CUST00041,PRD0015,Central National,Direct Sales,REP001,Delivered,709.0,3110.05,11.6,2749.2842,2205025.45,1949242.5,1949242.5,False,False,2024-01-26,2026-06-24 00:14:59.277238
SO0003805,20240328,2024-03-28,CUST00004,PRD0006,Lindenmeyr Publications,Direct Sales,REP027,Delivered,928.0,1374.63,11.6,1215.1729,1275656.64,1127680.45,1127680.45,False,False,2024-04-11,2026-06-24 00:14:59.277238
SO0003806,20220113,2022-01-13,CUST00035,PRD0019,North American Distribution,Agent,,Delivered,1274.0,326.03,13.4,282.342,415362.22,359703.71,359703.71,False,False,2022-01-17,2026-06-24 00:14:59.277238
SO0003807,20220118,2022-01-18,CUST00004,PRD0026,Central National,E-Commerce,REP018,Delivered,548.0,2011.51,0.6,1999.4409,1102307.48,1095693.61,1095693.61,False,False,,2026-06-24 00:14:59.277238
SO0003808,,,CUST00053,PRD0021,North American Distribution,Agent,REP040,Delivered,1362.0,571.19,15.1,484.9403,777960.78,660488.69,660488.69,False,False,2023-10-10,2026-06-24 00:14:59.277238
SO0003809,20240810,2024-08-10,CUST00007,PRD0012,North American Distribution,Inside Sales,REP036,Delivered,1672.0,1927.3,6.8,1796.2436,3222445.6,3003319.3,3003319.3,False,False,2024-02-09,2026-06-24 00:14:59.277238
SO0003810,20230221,2023-02-21,CUST00062,PRD0001,Central National,Agent,REP004,Delivered,6.0,2939.14,18.6,2392.46,17634.84,14354.76,14354.76,False,False,2023-02-26,2026-06-24 00:14:59.277238
SO0003811,20230501,2023-05-01,CUST00053,PRD0016,North American Distribution,E-Commerce,REP013,Partially Shipped,1246.0,558.05,11.9,491.642,,612585.93,612585.93,False,False,2023-05-20,2026-06-24 00:14:59.277238
SO0003812,20221225,2022-12-25,CUST00002,PRD0031,Central National,Direct Sales,REP038,Delivered,902.0,,4.2,,2208429.74,,,False,True,2023-01-05,2026-06-24 00:14:59.277238
SO0003813,20230223,2023-02-23,CUST00016,PRD0014,Lindenmeyr Publications,Agent,REP030,Delivered,1583.0,226.51,8.4,207.4832,358565.33,328445.91,328445.91,False,False,2023-03-03,2026-06-24 00:14:59.277238
SO0003814,20230404,2023-04-04,CUST00061,PRD0030,Lindenmeyr Publications,Direct Sales,REP027,Delivered,1024.0,960.09,19.7,770.9523,983132.16,789455.16,789455.16,False,False,,2026-06-24 00:14:59.277238
SO0003815,20220509,2022-05-09,CUST00040,PRD0013,Lindenmeyr Publications,Inside Sales,REP007,Delivered,1117.0,509.25,13.2,442.029,568832.25,493746.39,493746.39,False,False,2022-06-03,2026-06-24 00:14:59.277238
SO0003816,20230523,2023-05-23,CUST00045,PRD0037,Central National,Agent,REP020,Confirmed,903.0,294.26,15.7,248.0612,265716.78,223999.26,223999.26,False,False,2023-06-21,2026-06-24 00:14:59.277238
SO0003817,20220801,2022-08-01,CUST00045,PRD0034,North American Distribution,Agent,REP027,Delivered,1724.0,0.0,11.5,0.0,0.0,0.0,0.0,False,False,2022-08-20,2026-06-24 00:14:59.277238
SO0003818,20241010,2024-10-10,CUST00018,PRD0016,North American Distribution,E-Commerce,REP025,Confirmed,519.0,941.43,11.6,832.2241,488602.17,431924.31,431924.31,False,False,2024-10-19,2026-06-24 00:14:59.277238
SO0003819,20220908,2022-09-08,CUST00038,PRD0034,<Na>,Agent,REP014,Confirmed,1309.0,2467.35,3.9,2371.1234,3229761.15,3103800.53,3103800.53,False,False,2022-09-29,2026-06-24 00:14:59.277238
SO0003820,20241210,2024-12-10,CUST00010,PRD0001,Lindenmeyr Publications,Agent,REP032,Shipped,369.0,2983.8,16.3,2497.4406,1101022.2,921555.58,921555.58,False,False,2024-12-23,2026-06-24 00:14:59.277238
SO0003821,20241129,2024-11-29,CUST00025,PRD0001,<Na>,Inside Sales,REP011,Delivered,1316.0,23.66,12.1,20.7971,31136.56,27368.98,27368.98,False,False,2024-12-03,2026-06-24 00:14:59.277238
SO0003822,20220118,2022-01-18,CUST00010,PRD0031,Lindenmeyr Publications,Inside Sales,REP016,Delivered,1435.0,2579.99,4.5,2463.8904,3702285.65,3535682.72,3535682.72,False,True,2022-01-25,2026-06-24 00:14:59.277238
SO0003823,20240710,2024-07-10,CUST00049,PRD0026,Central National,Inside Sales,REP033,Delivered,546.0,677.44,0.3,675.4077,369882.24,368772.6,368772.6,False,False,2024-07-18,2026-06-24 00:14:59.277238
SO0003824,20230927,2023-09-27,CUST00023,PRD0032,Lindenmeyr Publications,Direct Sales,REP001,Delivered,24.0,2700.66,13.6,2333.3702,64815.84,56000.88,56000.88,False,False,,2026-06-24 00:14:59.277238
SO0003825,20220703,2022-07-03,CUST00053,PRD0014,North American Distribution,Inside Sales,,Delivered,777.0,270.02,7.3,250.3085,,194489.7,194489.7,False,False,2022-07-10,2026-06-24 00:14:59.277238
SO0003826,20240531,2024-05-31,CUST00013,PRD0021,Central National,Agent,REP027,Delivered,664.0,2365.7,18.2,1935.1426,1570824.8,1284934.69,1284934.69,False,False,2024-06-04,2026-06-24 00:14:59.277238
SO0003827,20220910,2022-09-10,CUST00019,PRD0039,Lindenmeyr Publications,Inside Sales,REP020,Confirmed,1953.0,916.57,15.8,771.7519,1790061.21,1507231.46,1507231.46,False,False,,2026-06-24 00:14:59.277238
SO0003828,20240328,2024-03-28,CUST00002,PRD0012,Central National,Broker,REP014,Shipped,1242.0,2453.58,2.5,2392.2405,3047346.36,2971162.7,2971162.7,False,False,,2026-06-24 00:14:59.277238
